"case","dir","pretest","conftest","indtest","c12","c21","hill1","hill2","p_val","beta1","beta_h1","beta_h2","dirH","pretestH","conftestH","c12H","c21H","df1","df2","dfh"
3,1,1,1,1,0.996433333333333,0.887715384615385,0.527976051455304,0.417100406617383,0.000228982169594438,0.689213633537292,0.285874955914915,0.64120838008821,NA,NA,NA,NA,NA,2,3,4
3,1,1,0,1,0.922751282051282,0.559876923076923,0.362507454342388,0.483075039740869,8.05210196208606e-06,0.687332574464381,0.216758518107235,0.126621321216226,NA,NA,NA,NA,NA,4,2,3
4,1,0,0,1,0.674410256410256,0.571715384615385,0.342599769171437,0.416620363771693,0.00215113916206633,0.113662023842335,0.197571336105466,0.211503496207297,1,0,0,0.649578812261404,0.565753364283242,4,3,4
3,1,1,1,1,0.994207692307692,0.904751282051282,0.430185188685128,0.342162632105292,0.000342557729141157,0.740930493921041,0.240509874559939,0.589849113300443,NA,NA,NA,NA,NA,3,4,2
1,2,0,0,0,0.507453846153846,0.510902564102564,0.413722685164568,0.399349231264521,0.576203425636866,0.550531844608486,0.819680189527571,0.241317048110068,NA,NA,NA,NA,NA,3,3,2
3,1,1,1,0,0.777323076923077,0.597982051282051,0.389610858242546,0.343942600546277,0.0494246495013422,0.150386995077133,0.354359696991742,0.617191743664444,NA,NA,NA,NA,NA,3,4,3
3,1,1,1,0,0.95445641025641,0.723233333333333,0.348543156469119,0.349937543593201,0.9496638768326,0.720892453193665,0.680942399986088,0.369320054911077,NA,NA,NA,NA,NA,4,3,4
4,1,1,1,0,0.990205128205128,0.889374358974359,0.421344613370759,0.40163591627632,0.44899976158899,0.849103989452124,0.217128898389637,0.419785743579268,1,1,1,0.985809059137073,0.815045939883633,3,3,2
2,1,1,0,0,0.646828205128205,0.491294871794872,0.329947977340206,0.361571822459133,0.148562051214928,0.44040403906256,0.360265797749162,0.396615113690496,1,1,0,0.626643588295112,0.490889282139456,4,4,4
4,1,0,1,1,0.99651282051282,0.991746153846154,0.527768221785002,0.44275158816383,0.00578795739890769,0.609780747815967,0.564936449564993,0.49378388915211,1,0,1,0.997155884476679,0.989968090299901,2,4,2
4,1,1,1,0,0.980907692307692,0.848133333333333,0.32803600737103,0.309511979242778,0.358401256922376,0.560221888683736,0.639164254069328,0.615872767008841,1,1,1,0.948179824006255,0.787439695921871,4,4,4
4,1,1,1,1,0.987984615384615,0.685179487179487,0.50275507013385,0.421061859192675,0.00534395027334655,0.410975322127342,0.182347959466279,0.140683021582663,1,1,1,0.988389485068622,0.677190406228962,2,3,2
2,1,0,1,0,0.919428205128205,0.828274358974359,0.470513587601233,0.446600310974119,0.409787524146664,0.305155445635319,0.658141944184899,0.530287888646126,1,0,0,0.567073044289726,0.533658674461802,4,3,2
2,1,1,1,1,0.97884358974359,0.887125641025641,0.449749797383041,0.388260009468606,0.0206605485590756,0.361958600953221,0.848714035376906,0.570289939083159,2,0,1,0.654818035912485,0.657085935224728,4,4,2
4,1,1,1,0,0.909489743589744,0.648048717948718,0.313032443265845,0.354018801358074,0.0524556546802586,0.293780492246151,0.690206219255924,0.299218844808638,1,1,1,0.842027516583572,0.583722485189551,4,3,3
4,1,1,1,0,0.928297435897436,0.600446153846154,0.418708075433956,0.496711102756522,0.00725617417893631,0.405586541071534,0.351577372476459,0.432051223516464,1,1,0,0.876963536753969,0.498441464997238,3,2,2
4,1,1,1,0,0.963558974358974,0.704658974358974,0.361140198092769,0.313670955753763,0.0264864202380501,0.729204335063696,0.123620335943997,0.564617673493922,1,1,1,0.964787580737816,0.688837396181872,4,3,4
3,1,1,1,1,0.996974358974359,0.904823076923077,0.550034011257769,0.395272016211084,3.23618017938898e-07,0.506013370864093,0.236287442222238,0.830622490122914,NA,NA,NA,NA,NA,2,4,2
2,2,1,1,0,0.688233333333333,0.880674358974359,0.4547377959781,0.428443173660325,0.346665757372944,0.72803245447576,0.352165651135147,0.853730902448297,2,0,0,0.541301283276599,0.559635202022705,3,3,2
4,2,0,1,0,0.950187179487179,0.967917948717949,0.452720281972067,0.51856445808999,0.0324498774264348,0.283678378537297,0.754326372034848,0.841250203177333,1,0,1,0.936114167293358,0.933644173281765,2,3,2
3,1,1,1,0,0.963558974358974,0.688935897435897,0.358952778586338,0.324809422387571,0.114771586246959,0.642373088374734,0.564324528351426,0.153373683989048,NA,NA,NA,NA,NA,4,4,2
2,2,0,0,1,0.488271794871795,0.492315384615385,0.481573469103539,0.389363797406923,0.000870258961981341,0.34052786976099,0.391730251163244,0.502362674288452,1,0,0,0.500048025347355,0.489601467418091,3,2,4
1,2,0,0,0,0.489779487179487,0.50504358974359,0.526724507195241,0.533426001912392,0.841565024455135,0.444701028428972,0.297170582599938,0.800375375710428,NA,NA,NA,NA,NA,2,2,2
2,2,0,0,0,0.494002564102564,0.510610256410256,0.487192929967979,0.522392970474239,0.270511884487372,0.131110070645809,0.486730027385056,0.557188522815704,2,0,0,0.518523242616095,0.536258967714052,2,2,3
2,2,0,0,1,0.5064,0.575671794871795,0.443042475495742,0.533036335391779,0.00369268715039017,0.584622516855598,0.184094877168536,0.789232377894223,2,0,0,0.499238709677419,0.552528716371572,2,2,3
4,1,1,1,0,0.955115384615385,0.617792307692308,0.365159903488381,0.376286478893693,0.635146005289854,0.659660357609391,0.114780847169459,0.450154431164265,1,1,1,0.954478619345445,0.637335654489212,4,3,4
1,1,0,0,1,0.581569230769231,0.531110256410256,0.370420351847416,0.339702883125842,0.171746419531764,0.486711316183209,0.392859386838973,0.605341906659305,NA,NA,NA,NA,NA,4,4,4
1,2,0,0,1,0.477323076923077,0.56031282051282,0.527012127087773,0.362946431460746,9.86020820548106e-09,0.476005987264216,0.399634444713593,0.395022489689291,NA,NA,NA,NA,NA,4,2,3
2,2,1,0,1,0.572071794871795,0.771602564102564,0.32106685550604,0.503790173707635,7.95719046209342e-12,0.823889881744981,0.510403634235263,0.690765270963311,2,0,0,0.565054727455603,0.607774729443297,2,4,3
1,2,1,0,1,0.386030769230769,0.514017948717949,0.342528946784438,0.533664879529489,1.58602020405851e-11,0.277604500949383,0.890807820856571,0.23826258238405,NA,NA,NA,NA,NA,2,4,3
1,2,0,0,0,0.458994871794872,0.583423076923077,0.355901400441672,0.357732975330986,0.935313899915111,0.198605946078897,0.794072814099491,0.457454127818346,NA,NA,NA,NA,NA,4,4,3
3,1,1,0,1,0.856628205128205,0.519989743589744,0.351251615296301,0.503583504873124,2.89301069766879e-08,0.389462585560977,0.779252868704498,0.891840615868568,NA,NA,NA,NA,NA,4,2,3
4,1,1,1,1,0.965379487179487,0.680648717948718,0.367215155334765,0.493017906170904,4.74121190885413e-06,0.561509516276419,0.449386750347912,0.247720246389508,1,1,1,0.94210244060318,0.593320168258679,4,2,2
3,1,1,1,1,0.985210256410256,0.605589743589744,0.419728504389734,0.505394359039827,0.00354803945933679,0.887669495306909,0.284454368986189,0.646477396972477,NA,NA,NA,NA,NA,3,2,4
1,2,0,0,0,0.463753846153846,0.514720512820513,0.413316207372363,0.412464801927721,0.973990355039348,0.886758434027433,0.157624428160489,0.717699061520398,NA,NA,NA,NA,NA,3,3,3
1,2,0,0,1,0.463635897435897,0.523461538461538,0.410740856168388,0.347745844396832,0.00886096780116885,0.575298825278878,0.89323159493506,0.696085752360523,NA,NA,NA,NA,NA,4,3,2
4,1,1,1,0,0.862058974358974,0.671289743589744,0.365985615379494,0.374514775219357,0.715701019065637,0.292516465112567,0.241066809743643,0.750292801298201,1,1,0,0.831489639245258,0.561100524981977,3,3,3
4,1,1,1,1,0.996594871794872,0.930138461538461,0.522950794998044,0.384778274230553,1.94810390685696e-06,0.626986902020872,0.214156218990684,0.644257029891014,1,1,1,0.996600987326052,0.943862649144938,2,4,4
3,1,1,1,1,0.995366666666667,0.884023076923077,0.496587452909306,0.348015308718789,4.28769582061506e-08,0.508659630082548,0.421842897869647,0.484288886375725,NA,NA,NA,NA,NA,2,4,3
3,1,0,1,1,0.997851282051282,0.984,0.518149666580104,0.412173714792594,0.000344780171729564,0.810771154053509,0.241080008074641,0.10049733966589,NA,NA,NA,NA,NA,2,4,4
1,1,0,0,1,0.540735897435897,0.456989743589744,0.535345253139483,0.397598780712272,3.85711376815756e-06,0.32631561588496,0.842196946591139,0.689368662051857,NA,NA,NA,NA,NA,2,3,4
4,1,1,1,0,0.804248717948718,0.602974358974359,0.312754331564037,0.32667486569808,0.491281068341719,0.139558029733598,0.692895703017712,0.357624925300479,1,1,1,0.771101783024423,0.594020728244016,4,4,4
2,1,0,1,1,0.926648717948718,0.860976923076923,0.368882865337203,0.431809208667475,0.013227205527383,0.770949005894363,0.595638076402247,0.665949475392699,1,0,1,0.621834505922505,0.61678720794093,4,3,2
3,1,1,0,1,0.9293,0.557710256410256,0.548050860092695,0.420414665771391,3.59768165134611e-05,0.174588919430971,0.76466004345566,0.614854888990521,NA,NA,NA,NA,NA,2,3,4
4,1,0,1,0,0.968538461538461,0.926689743589744,0.369666391388699,0.336859426063245,0.142430996083911,0.605351870134473,0.393896323256195,0.899418745003641,1,1,1,0.949553959192553,0.807996198328679,3,4,3
3,1,1,1,1,0.991392307692308,0.778651282051282,0.505287210726775,0.347229981738987,8.18300338600864e-09,0.337579164281487,0.751319324783981,0.443699910864234,NA,NA,NA,NA,NA,2,4,4
4,1,1,1,1,0.912261538461538,0.646369230769231,0.45882670757285,0.554413185216729,0.00297774802917194,0.157478137500584,0.863941286318004,0.12449357919395,1,1,1,0.913196542607938,0.647168747758533,2,2,4
1,1,0,0,1,0.508020512820513,0.448787179487179,0.357137047647394,0.515524559554252,1.63033655464773e-08,0.313274160400033,0.714071599766612,0.294867482967675,NA,NA,NA,NA,NA,4,2,2
2,1,0,1,0,0.698002564102564,0.610902564102564,0.334312726235135,0.348870469396032,0.500510195343845,0.53090559784323,0.875087067484856,0.579338453896344,1,0,0,0.585161398770009,0.562357739995973,3,3,4
1,1,0,0,1,0.593512820512821,0.503002564102564,0.559316577043268,0.405011091574517,5.8376965306195e-07,0.176931577175856,0.674159067124128,0.806614099442959,NA,NA,NA,NA,NA,2,3,2
3,1,1,1,0,0.959802564102564,0.651015384615385,0.338811630708826,0.349744946717639,0.615623766685085,0.75498461406678,0.176758969575167,0.413421706855297,NA,NA,NA,NA,NA,4,3,4
2,2,0,1,0,0.597274358974359,0.691469230769231,0.392649263708385,0.373233375657257,0.422893508853954,0.319704228639603,0.25593276116997,0.644619498960674,2,0,1,0.584977844755655,0.607617667324775,3,3,3
3,1,1,1,1,0.932787179487179,0.617646153846154,0.403247710597348,0.494678494609496,0.00135812447246608,0.749517593160272,0.847639431245625,0.527675059810281,NA,NA,NA,NA,NA,3,2,3
3,1,1,1,0,0.992376923076923,0.828228205128205,0.35041391658119,0.318831982988689,0.136058567746913,0.893968085199594,0.816004331596196,0.671559803746641,NA,NA,NA,NA,NA,4,4,2
1,1,1,0,1,0.544682051282051,0.408623076923077,0.402277980316796,0.563516274179825,1.91589945019999e-07,0.16731673758477,0.81040252186358,0.36223766412586,NA,NA,NA,NA,NA,3,2,2
3,1,1,1,1,0.997179487179487,0.947274358974359,0.4844526102468,0.392370360317579,0.000957247236066161,0.722973947227001,0.153334314003587,0.20357940364629,NA,NA,NA,NA,NA,2,4,4
4,1,1,1,0,0.797151282051282,0.671774358974359,0.380516454476689,0.469845612932928,0.000954033056960624,0.229941690526903,0.103802391700447,0.882554593868554,1,1,1,0.797122085311804,0.603271183396375,3,2,2
3,1,1,1,1,0.949071794871795,0.642910256410256,0.515741794110957,0.372225540291926,4.52326800015612e-07,0.204108485765755,0.108571434207261,0.81166298110038,NA,NA,NA,NA,NA,2,4,2
1,2,0,0,0,0.468874358974359,0.558569230769231,0.418320217352656,0.413844539728389,0.864950317256496,0.710630319081247,0.323666865378618,0.518010474927723,NA,NA,NA,NA,NA,3,3,4
2,1,0,0,1,0.565120512820513,0.562982051282051,0.580176272205775,0.467459145161726,0.000717424139525136,0.5344627417624,0.198380097746849,0.74487314466387,1,0,0,0.571141671073064,0.555494148733372,2,2,3
3,1,1,1,1,0.935525641025641,0.592041025641026,0.355132488851373,0.533742482728568,4.67215821586819e-10,0.651557836309075,0.651241544261575,0.255201361887157,NA,NA,NA,NA,NA,4,2,4
1,2,0,0,0,0.514774358974359,0.53764358974359,0.56231215593547,0.562866350513918,0.987573085942735,0.74667314235121,0.603634894452989,0.818680426478386,NA,NA,NA,NA,NA,2,2,4
2,1,0,1,0,0.861633333333333,0.800664102564102,0.346344236909866,0.353102613808641,0.759955262559,0.394978452473879,0.817486722394824,0.804735431447625,1,0,1,0.654684822752989,0.617702593609439,4,4,3
2,1,1,0,1,0.653089743589744,0.488276923076923,0.356952342466129,0.520064865719528,7.37193950328674e-09,0.725872810743749,0.392181698046625,0.197011464647949,2,0,0,0.496199624805134,0.505097093092229,4,2,2
4,1,1,1,1,0.900682051282051,0.626374358974359,0.378980443317267,0.340592415500654,0.092060456636595,0.139939265884459,0.68022631611675,0.342779173515737,1,1,1,0.838523351802374,0.579387852825513,3,4,3
3,1,1,0,0,0.983582051282051,0.531141025641026,0.560921534639884,0.496153986591705,0.05312336188032,0.436488348245621,0.633213926665485,0.683036810718477,NA,NA,NA,NA,NA,2,2,3
1,1,0,0,0,0.542082051282051,0.526120512820513,0.344311366974017,0.358210890938658,0.531616925127703,0.340705017745495,0.414178634248674,0.206511518359184,NA,NA,NA,NA,NA,4,4,2
4,1,0,1,0,0.997166666666667,0.974258974358974,0.43805876710046,0.422258453126999,0.561458845676076,0.690298399329185,0.705545536801219,0.45164910890162,1,1,1,0.966060472890781,0.852363678790172,4,4,2
4,1,1,1,0,0.967905128205128,0.609523076923077,0.398556433128899,0.413788874521019,0.553274527053361,0.762779160402715,0.157036850228906,0.588104900345206,1,1,1,0.9740034121594,0.628074205514063,3,2,4
1,1,0,0,1,0.584341025641026,0.472066666666667,0.544571474000802,0.405946862837828,5.02786446099357e-06,0.659872059710324,0.546160522848368,0.856058675237,NA,NA,NA,NA,NA,2,3,4
2,1,0,0,0,0.539205128205128,0.527238461538462,0.382944253682509,0.398122113099209,0.538960942846038,0.523885059729219,0.442605639249086,0.236132244952023,1,0,0,0.535663703940315,0.511041182875159,3,3,3
2,2,0,1,0,0.660817948717949,0.710925641025641,0.346620652631648,0.330329491301701,0.446777443496216,0.416924437135458,0.781107255071402,0.893161405809224,2,0,1,0.599438905639474,0.628002094066555,3,3,4
4,1,1,1,0,0.98444358974359,0.766587179487179,0.31578093119811,0.327336106228007,0.569974498429638,0.803066616691649,0.627397574856877,0.601093261688948,1,1,1,0.974338726551497,0.698206824719612,4,3,4
2,2,1,1,0,0.647333333333333,0.950707692307692,0.438236759336313,0.530699678146054,0.00266431630345831,0.165747247263789,0.475842225551605,0.836037865653634,2,0,0,0.549844917811998,0.617178976934349,2,4,2
4,1,1,1,1,0.975061538461538,0.673517948717949,0.364210156308467,0.439231841671202,0.00328213216553896,0.76164415217936,0.621557019278407,0.124873100407422,1,1,1,0.975667671186192,0.679083641108848,3,2,4
4,1,1,1,1,0.942746153846154,0.847671794871795,0.465206283699446,0.348467816549496,7.09030135248589e-06,0.418567276000977,0.759076354466379,0.861239567771554,1,1,1,0.946985016506785,0.808769603800984,2,3,3
2,1,0,0,0,0.582069230769231,0.556789743589744,0.469958377967354,0.443516322551036,0.360196364405248,0.609283446520567,0.730615537427366,0.829939367622137,1,0,0,0.606689434575182,0.556861847439272,2,2,4
4,1,1,1,0,0.996294871794872,0.870782051282051,0.457396628362118,0.399511469900832,0.0330645279603869,0.77776006758213,0.631120559386909,0.130914801731706,1,1,1,0.987392772409858,0.736995209885631,3,3,2
1,1,0,0,0,0.550758974358974,0.445082051282051,0.504218483076845,0.534731711667757,0.353232174116597,0.622744723036885,0.589668730646372,0.156155742332339,NA,NA,NA,NA,NA,2,2,2
1,2,0,0,1,0.444728205128205,0.497464102564103,0.394084752070354,0.53437774207991,2.30514242449686e-06,0.800321677140892,0.549431049823761,0.526431324519217,NA,NA,NA,NA,NA,2,3,4
3,1,1,1,1,0.995835897435897,0.867828205128205,0.542236350848864,0.456660468957912,0.00694963001690141,0.529206935502589,0.143270000442863,0.795843568257988,NA,NA,NA,NA,NA,2,3,3
3,1,1,1,1,0.955520512820513,0.712197435897436,0.406467340503115,0.333695373131948,0.00197346604724213,0.315840866230428,0.705725705623627,0.352276144735515,NA,NA,NA,NA,NA,3,4,4
3,1,1,0,1,0.919351282051282,0.475392307692308,0.416786486269738,0.522920513991272,0.000386652562337053,0.275246776454151,0.696534057706594,0.605369848757982,NA,NA,NA,NA,NA,3,2,2
3,1,1,1,1,0.990158974358974,0.659233333333333,0.389465861789595,0.34416528521478,0.0513019904765715,0.719550859183073,0.248930740728974,0.652705828472972,NA,NA,NA,NA,NA,3,4,3
1,2,1,0,0,0.401084615384615,0.558558974358974,0.341925130927619,0.356925705597344,0.497381905891019,0.591752154566348,0.896846833452582,0.417704649828374,NA,NA,NA,NA,NA,4,4,4
3,1,1,0,0,0.854433333333333,0.47755641025641,0.398964946677323,0.415430174424501,0.522686063213848,0.229468933306634,0.756259057857096,0.123814083263278,NA,NA,NA,NA,NA,3,3,3
2,2,0,0,0,0.532251282051282,0.634341025641026,0.480131796909923,0.483504987618348,0.911858845667505,0.241916651837528,0.858782546594739,0.824369572289288,2,0,0,0.510890693717179,0.614331153238832,2,2,3
3,1,1,1,0,0.980289743589744,0.605469230769231,0.524220405241568,0.521632271423656,0.937624812587222,0.388136995024979,0.397563231177628,0.687321180291474,NA,NA,NA,NA,NA,2,2,4
3,1,1,0,1,0.880215384615385,0.504587179487179,0.412666952432689,0.500290363530837,0.00251780375606692,0.305218312889338,0.717663135007024,0.314403348974884,NA,NA,NA,NA,NA,3,2,3
3,1,1,0,1,0.827294871794872,0.50725641025641,0.34548034198698,0.509674023348136,2.47943465758738e-09,0.353370463475585,0.407660950347781,0.614084896072745,NA,NA,NA,NA,NA,4,2,4
3,1,1,0,1,0.671338461538462,0.520894871794872,0.334059915489881,0.416818276429641,0.000531534378790388,0.133072346262634,0.330079107545316,0.358296092227101,NA,NA,NA,NA,NA,4,3,3
3,1,1,1,0,0.940884615384615,0.696079487179487,0.405384305058303,0.469666182577503,0.0205151476387737,0.623727457411587,0.433390968479216,0.736361784860492,NA,NA,NA,NA,NA,3,2,2
1,2,0,0,0,0.449487179487179,0.485279487179487,0.339785635893606,0.353086141682419,0.543900449722688,0.86393830627203,0.628049541637301,0.264005241729319,NA,NA,NA,NA,NA,4,4,4
1,1,0,0,1,0.540223076923077,0.514925641025641,0.556078682357844,0.366459922414533,1.93192128961073e-10,0.721767630241811,0.336332402192056,0.633698341622949,NA,NA,NA,NA,NA,2,4,2
4,1,1,1,0,0.983779487179487,0.939969230769231,0.398757218433967,0.409821263395638,0.665258642293677,0.869553132168949,0.15536691211164,0.645390866138041,1,1,1,0.986078968926361,0.9398375438697,3,4,2
2,1,1,0,1,0.716076923076923,0.521171794871795,0.357567538475332,0.46438240614171,4.59731605750857e-05,0.788865827582777,0.841977462545037,0.674798860028386,1,0,0,0.649718389243905,0.54365565296255,3,2,3
4,1,1,0,1,0.794879487179487,0.503948717948718,0.365058900215366,0.533829786848479,5.36705124787318e-09,0.247373178042471,0.322781809419394,0.262775863520801,1,1,0,0.793263606417987,0.523462838882573,3,2,4
4,1,1,1,0,0.970089743589744,0.785951282051282,0.332890287847597,0.353499566765742,0.342587214683042,0.579086781851947,0.761395846866071,0.206545855663717,1,1,1,0.967534255560781,0.773224479289271,3,3,3
4,1,0,1,0,0.993223076923077,0.955276923076923,0.449231851132936,0.484548526461977,0.232026001191393,0.377134318463504,0.688457229174674,0.876094884984195,1,1,1,0.921403976386878,0.584632361874608,4,3,2
2,2,0,0,1,0.476684615384615,0.564192307692308,0.578407477438283,0.361519713984364,1.15951692691851e-12,0.825670727156103,0.19367389716208,0.131761488877237,2,0,0,0.448158652382804,0.556304245966351,4,2,3
3,1,0,1,1,0.997928205128205,0.983674358974359,0.558213599221032,0.448547495120568,0.000616157244967663,0.896844111569226,0.853428951650858,0.673312709480524,NA,NA,NA,NA,NA,2,4,2
3,1,1,1,1,0.929320512820513,0.581594871794872,0.34697117583152,0.400224040465776,0.0245721021181557,0.579633339121938,0.332865597121418,0.80542500577867,NA,NA,NA,NA,NA,4,3,2
2,1,0,0,1,0.494597435897436,0.47715641025641,0.537182687106607,0.332352378283714,4.14557277395033e-13,0.584255572594702,0.107696950249374,0.368583679199219,2,0,0,0.470104666113903,0.492983867528802,2,4,4
2,1,0,1,0,0.663164102564103,0.652812820512821,0.365161829098565,0.356869171357181,0.71647834055364,0.56572475284338,0.630618237145245,0.606478130072355,1,0,0,0.545538499611716,0.497976070434526,3,3,3
4,1,1,1,0,0.98584358974359,0.696710256410256,0.440723830553666,0.388521886152562,0.046949397250982,0.487066289223731,0.873931648768485,0.857806460000575,1,1,1,0.987850137302311,0.691362487361071,2,2,4
2,2,0,1,0,0.762987179487179,0.775507692307692,0.422048780419231,0.375329840326095,0.0643672811788081,0.776613942906261,0.337273461185396,0.465159595012665,2,0,0,0.56725301217086,0.591244105051217,4,3,2
1,1,0,0,1,0.494238461538462,0.449951282051282,0.345640365194802,0.571778830415521,3.77475828372553e-14,0.841288962028921,0.857952105812728,0.248751171119511,NA,NA,NA,NA,NA,4,2,3
1,1,0,0,0,0.471802564102564,0.451387179487179,0.424495241461237,0.426865192275866,0.929853881642667,0.806720463000238,0.745684237591922,0.660822267830372,NA,NA,NA,NA,NA,3,3,3
3,1,1,1,0,0.934797435897436,0.581407692307692,0.339064529806736,0.369623676336628,0.173093460018533,0.526674062944949,0.297240472584963,0.274394181557,NA,NA,NA,NA,NA,4,3,4
3,1,1,1,1,0.997425641025641,0.90414358974359,0.606907452566354,0.432203193242875,1.57895132080199e-07,0.413300052843988,0.825117272511125,0.863141655549407,NA,NA,NA,NA,NA,2,4,4
2,2,0,1,0,0.578430769230769,0.69874358974359,0.370256174562276,0.333369963336499,0.0978254651689179,0.252947151102126,0.19300086311996,0.582065520621836,2,0,1,0.582774621099355,0.622393337751657,4,3,3
4,2,0,1,1,0.997894871794872,0.997902564102564,0.38814221050525,0.493874107194979,0.000167323749505899,0.840284492261708,0.638175075687468,0.152370951510966,1,0,1,0.997629448826416,0.997289973292831,2,4,4
1,2,0,0,0,0.515384615384615,0.532594871794872,0.350888517935133,0.33933661100402,0.596681707867307,0.68293602000922,0.468242289498448,0.287098125554621,NA,NA,NA,NA,NA,4,4,4
4,2,1,1,0,0.730823076923077,0.838861538461538,0.428459945617802,0.391337486170396,0.152575907944315,0.140435903519392,0.148828133195639,0.690609779953957,1,0,1,0.699295786653429,0.66390412472635,3,3,2
4,1,0,1,1,0.9975,0.992476923076923,0.557572976677331,0.486604150031558,0.0320060417226871,0.722769537940621,0.750857192650437,0.186989729106426,1,0,1,0.997866828161051,0.991219205737606,2,4,2
2,2,0,0,1,0.46765641025641,0.496771794871795,0.441837282527518,0.400989692897951,0.125818738454498,0.32859025709331,0.180320000834763,0.64038914013654,2,0,0,0.46372125483592,0.535332396030077,3,2,3
1,2,0,0,0,0.411610256410256,0.514002564102564,0.343515235474227,0.337320875753402,0.773578416559305,0.753491499647498,0.851423877850175,0.304717391170561,NA,NA,NA,NA,NA,4,4,4
1,2,0,0,0,0.471369230769231,0.499653846153846,0.521659622961145,0.533890766164581,0.714064440851412,0.717347525246441,0.598741461709142,0.601116743683815,NA,NA,NA,NA,NA,2,2,4
4,1,1,1,1,0.993835897435897,0.9814,0.490360727268678,0.34681454576274,9.08146484679406e-08,0.626917979121208,0.412492534890771,0.763456323370338,1,0,1,0.995776846274307,0.98863812193492,2,4,3
2,1,1,1,1,0.923958974358974,0.670333333333333,0.383014851124055,0.49305875145294,8.10826161343758e-05,0.517457853257656,0.656154231354594,0.492289011925459,2,0,1,0.620950331605389,0.626185548080825,4,2,2
1,1,0,0,0,0.559961538461538,0.524907692307692,0.415059644154186,0.429114497717768,0.598594978638706,0.250853741541505,0.376629645563662,0.223238535039127,NA,NA,NA,NA,NA,3,3,2
3,1,1,0,0,0.928951282051282,0.525105128205128,0.389053713682635,0.449098578267253,0.0238429307399974,0.446332559362054,0.69294773042202,0.495660029351711,NA,NA,NA,NA,NA,3,2,2
1,2,0,0,0,0.422876923076923,0.423620512820513,0.413872684504929,0.450380112769943,0.182005080149337,0.83338518012315,0.835174186713994,0.396358661167324,NA,NA,NA,NA,NA,3,3,2
1,1,0,0,1,0.549171794871795,0.500966666666667,0.427978921049148,0.382675484381069,0.0776501487434376,0.803944246098399,0.846123775094748,0.634922946430743,NA,NA,NA,NA,NA,3,3,4
4,1,1,1,0,0.953974358974359,0.725235897435897,0.401869155767737,0.410849806529725,0.726778162048907,0.577995363436639,0.168723099119961,0.399516040459275,1,1,1,0.929918963161411,0.602428878280414,3,3,2
2,2,1,0,1,0.501774358974359,0.646746153846154,0.36895343648275,0.488267334834248,1.30389217964932e-05,0.723055948503315,0.586865915544331,0.637600262090564,2,0,0,0.487992846303342,0.600415407184966,2,3,3
3,1,1,0,0,0.893033333333333,0.553979487179487,0.382305674438098,0.407974772430654,0.304609813526516,0.329070156626403,0.60007553845644,0.394807207211852,NA,NA,NA,NA,NA,3,3,3
3,1,1,1,1,0.995758974358974,0.8247,0.611245071083801,0.525269077025028,0.0170600485501986,0.828099663183093,0.111231026239693,0.270248999260366,NA,NA,NA,NA,NA,2,2,2
2,1,0,0,0,0.564215384615385,0.531833333333333,0.351659092863448,0.339317091667555,0.572246475839865,0.358775947615504,0.606186968460679,0.188743509352207,2,0,0,0.511125290496683,0.567014652292696,3,4,3
1,2,0,0,1,0.505384615384615,0.517607692307692,0.412413387708842,0.502288417182646,0.00198652288774093,0.121149141155183,0.632689025439322,0.122374950349331,NA,NA,NA,NA,NA,2,3,4
2,2,0,1,0,0.666410256410256,0.696787179487179,0.51820370682855,0.533754066665181,0.640209116756819,0.712814482115209,0.491109739989042,0.758230839110911,1,0,0,0.544894730182276,0.504719688489094,2,2,2
4,1,1,1,0,0.997520512820513,0.965,0.51583336188184,0.435300435878932,0.00763114495602468,0.848785223253071,0.403550152853131,0.223676814883947,1,1,1,0.997876924683591,0.957402005684083,2,4,2
4,1,1,1,1,0.979284615384615,0.686205128205128,0.458260242478715,0.407284984489963,0.0630038368161987,0.58699969407171,0.780937645025551,0.780903407372534,1,1,1,0.97945638045336,0.670965097060968,2,2,4
3,1,1,0,1,0.849174358974359,0.550169230769231,0.335639869163459,0.393754261596235,0.0120191432121954,0.285796036012471,0.834536825865507,0.895064678415656,NA,NA,NA,NA,NA,4,3,4
4,1,1,1,0,0.987261538461538,0.802405128205128,0.380323556990568,0.411002688544133,0.220548371628818,0.427204098924994,0.460282632894814,0.274200576916337,1,1,1,0.933269248092167,0.589606022072913,4,3,2
3,1,1,1,1,0.977371794871795,0.861189743589744,0.402815044248122,0.317569601485734,0.00020232315253832,0.781638887152076,0.8304603446275,0.522626089677215,NA,NA,NA,NA,NA,3,4,4
4,1,1,1,0,0.988717948717949,0.597153846153846,0.461549270331423,0.462870191899111,0.963958753883413,0.581458323262632,0.877978082187474,0.483728554099798,1,1,1,0.989777827537269,0.623127782112226,2,2,4
1,1,0,0,1,0.499889743589744,0.484353846153846,0.549208611976264,0.402076816860424,1.34148774044718e-06,0.601299707219005,0.742369764484465,0.855178633332253,NA,NA,NA,NA,NA,2,3,2
1,2,0,0,1,0.472584615384615,0.510287179487179,0.334692086221182,0.534492625933636,1.39643852037352e-12,0.497051159478724,0.778419893607497,0.857204653322697,NA,NA,NA,NA,NA,2,4,3
4,1,1,1,0,0.905923076923077,0.59804358974359,0.378109670376613,0.43946711205537,0.0179538434827204,0.501229237951338,0.347050598822534,0.831868793442845,1,1,1,0.906529872431322,0.586447797930945,3,2,4
